user_name,comment,replies,titles,urlis,times,company,polarity
🇨🇦gordon1376🇨🇦,you purposely made a mistake at the end so you could get another kiss lol,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6824553610535191557&preview_pb=0&share_comment_id=7219385044409205509&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 19:01:22+00:00,,20
Joe Altier,This is ahhhhhmazing,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6813439196293743622&preview_pb=0&share_comment_id=7219384436592460587&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 18:59:04+00:00,,80
AJ James,"You two are amazing! Also, love the MT sweatshirt. Me and my wife live in Kalispell,MT.",3,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6791153888596378629&preview_pb=0&share_comment_id=7219384168722416427&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 18:57:57+00:00,,75
@StillHear,😂😂,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6812443234871690246&preview_pb=0&share_comment_id=7219383192490378027&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 18:54:17+00:00,,100
Sanpas,😂😂👏👏👏👏,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=7044522450567513093&preview_pb=0&share_comment_id=7219380341474100011&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 18:43:04+00:00,,100
Tracy L Crawford,I love you two so much! 🥰!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6812715192679793670&preview_pb=0&share_comment_id=7219378773211529989&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 18:37:01+00:00,,70
Donna,🥰🥰🥰🥰🥰,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6953090915213575174&preview_pb=0&share_comment_id=7219378564151870213&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 18:36:19+00:00,,70
Truenorsecowboy,"""I'll spend 35 bucks on a case of objectively bad beer just to throw it away that'll show em"" 😂",0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6954030179962455046&preview_pb=0&share_comment_id=7219375480116429573&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 18:24:10+00:00,,0
Renee,Amazing lol,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6806453273601295366&preview_pb=0&share_comment_id=7219352237188498182&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:54:05+00:00,,80
A Horse Named Jose,Awesome!!!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6958094490922861574&preview_pb=0&share_comment_id=7219350188547932971&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:46:10+00:00,,80
JoelleMarie,😂😂😂 I absolutely love this!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6817980992025904133&preview_pb=0&share_comment_id=7219350174472176427&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:46:11+00:00,,100
Jenni🌈,This part!!!!!!!!!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6905491260695774213&preview_pb=0&share_comment_id=7219350280549679915&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:46:31+00:00,,-10
Genevieve Paquin145🇨🇦♿,this is amazing! 😂😂😂😂,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6931444620727976966&preview_pb=0&share_comment_id=7219350366721688325&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:46:48+00:00,,100
Kim Trumbetti,Peeps r missing the point,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=7195704283056522283&preview_pb=0&share_comment_id=7219350343070958379&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:46:51+00:00,,-80
💙💙Michele💙💙,"🤣🤣🤣🤣🤣🤣🤣🤣, Best 1 yet!",0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=16659877&preview_pb=0&share_comment_id=7219350526135583531&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:47:35+00:00,,80
Logan  Vaughn,🥰 great,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=7151132601528075306&preview_pb=0&share_comment_id=7219351046063063854&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:49:38+00:00,,70
mattola,so good,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6978522212726817797&preview_pb=0&share_comment_id=7219351939325657861&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:52:54+00:00,,50
Skye and Kadin,Hahahaha I love it!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6750441094888162310&preview_pb=0&share_comment_id=7219352074860151595&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:53:24+00:00,,80
Richard@GA,LOL that was funny 😂,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6980118567333610501&preview_pb=0&share_comment_id=7219338075671233326&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 15:59:10+00:00,,70
wheeler.01🏳️‍🌈,"Sweet, you’re the best🥰",0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=7104948041023538222&preview_pb=0&share_comment_id=7219352816538649387&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:56:14+00:00,,70
Jaxgreyhound (Jacquie),Nailed it!!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6904683592548353030&preview_pb=0&share_comment_id=7219352857848939306&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:56:31+00:00,,100
fullmooncusser,Nailed it!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6718131835404174342&preview_pb=0&share_comment_id=7219352979760104238&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:56:54+00:00,,80
user2240959722176,So true they hate when people interfere with their life but always get triggered how others live theirs,1,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6910123423147279365&preview_pb=0&share_comment_id=7219353019438482222&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:57:06+00:00,,-20
J711,Love this!!!! 🥰,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=7057718719641158702&preview_pb=0&share_comment_id=7219353338098615086&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 16:58:27+00:00,,80
Michelle Herzberg,BEST ENDING EVER!!!! ❤️❤️,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6837728533768143877&preview_pb=0&share_comment_id=7219354617975554858&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 17:03:15+00:00,,100
Michael Mohler5573,they buy bud to throw out then buy coors.... so by boycotting they give the same company money..twice. smh😂,1,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=7077935331907552302&preview_pb=0&share_comment_id=7219354664922596138&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 17:03:31+00:00,,-70
mom🏳️‍🌈🏳️‍⚧️🇺🇲🇨🇦🇺🇦🤎,I'm following 😂🥰🥰🥰,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6977380368852976645&preview_pb=0&share_comment_id=7219354655113315114&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 17:03:33+00:00,,80
mom🏳️‍🌈🏳️‍⚧️🇺🇲🇨🇦🇺🇦🤎,please recycle 😂😂😂,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6977380368852976645&preview_pb=0&share_comment_id=7219354867444532011&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 17:04:17+00:00,,50
holly.go.lightly406,Loving your Montana Sweatshirt! My home state! Yee Haw!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6853108069079483397&preview_pb=0&share_comment_id=7219354920964375338&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 17:04:32+00:00,,70
Michael Hays,Cut! Cut! Take 22. Just keep doing it until you get it right. Practice makes perfect. 😂😂🥰,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6829097136689988613&preview_pb=0&share_comment_id=7219357597727474478&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 17:14:50+00:00,,-20
anne3001,Well said 👏,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=7023755837999498245&preview_pb=0&share_comment_id=7219324460212618027&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 15:06:18+00:00,,80
NedsterOG,Yes!!! 😂😂😂❤️❤️❤️👏👏👏👏👏,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6811690036803961862&preview_pb=0&share_comment_id=7219322264054776619&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 14:57:53+00:00,,100
Alvacs,was completely unexpected lmaoo 🤣 hell yeah,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6761627841596851205&preview_pb=0&share_comment_id=7219322294674490158&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 14:58:00+00:00,,85
Dillie.dallie.daily,Perfect!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6914698898519966725&preview_pb=0&share_comment_id=7219322654875747114&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 14:59:21+00:00,,100
itsmeganthestylist4,THIS IS EVERYTHING,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6791068888248845317&preview_pb=0&share_comment_id=7219322775336796970&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 14:59:55+00:00,,45
Jayme Seidel,Not the Montana sweat shirt 😂,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6898778547310134277&preview_pb=0&share_comment_id=7219322832172630827&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 14:59:58+00:00,,20
Annabel Harley and Delaney too,They aren’t even being mass produced!! That makes this whole thing that much more hysterical.,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6719225121058391046&preview_pb=0&share_comment_id=7219322867238273838&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 15:00:09+00:00,,-50
Fitness for life,😂😂😂 Yep,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6808166725080581126&preview_pb=0&share_comment_id=7219323013268652846&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 15:00:52+00:00,,100
Anthony Bair,y'all are precious,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6887167615447385093&preview_pb=0&share_comment_id=7219323190957441835&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 15:01:20+00:00,,70
loraj75,I LOVE YOU GUYS!!,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6819774306526102533&preview_pb=0&share_comment_id=7219323155338167086&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 15:01:24+00:00,,100
Chris Knoesel,the free advertising that Bud is getting right now is insane.,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6850894771058525189&preview_pb=0&share_comment_id=7219324101969773318&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 15:04:57+00:00,,50
Ashley Miller,😅😅😅😅ILY,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6594580483682041861&preview_pb=0&share_comment_id=7219324190641914667&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 15:05:23+00:00,,85
Dee Wilkes,LMFAO EPIC,0,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6840455450510476293&preview_pb=0&share_comment_id=7219322278973735726&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 14:57:49+00:00,,60
Dante Perez,Ain’t this the truth 😂 preach man,1,And thats the tea on bud #budlight #dylanmulvaney #satire ,https://m.tiktok.com/v/7219018735737195782.html?_d=egleckh145dhmb&comment_author_id=6858638449157080069&preview_pb=0&share_comment_id=7219324519242023726&share_item_id=7219018735737195782&sharer_language=en&source=h5_m&u_code=0,2023-04-07 15:06:40+00:00,,75
Janaa🦋,lmfaoooo😂😂😂,0,Error couldn't be retrieved,Error couldn't be retrieved,2023-04-08 03:19:17+00:00,,80
LIZZIE,❤️❤️❤️❤️,0,Error couldn't be retrieved,Error couldn't be retrieved,2023-04-08 03:13:37+00:00,,100
KitCat,@NiciSin,0,Error couldn't be retrieved,Error couldn't be retrieved,2023-04-08 03:11:35+00:00,,0
cattestman87,I love it 😂,0,Error couldn't be retrieved,Error couldn't be retrieved,2023-04-08 03:10:04+00:00,,100
Mike Levitt,lol love this!!!,0,Error couldn't be retrieved,Error couldn't be retrieved,2023-04-08 03:07:54+00:00,,100
Britne,Lol 😂,0,Error couldn't be retrieved,Error couldn't be retrieved,2023-04-08 03:04:32+00:00,,50
Puss ‘n Boots,Gold!,1,Error couldn't be retrieved,Error couldn't be retrieved,2023-04-08 02:57:12+00:00,,100
Roxy,💙💙💙,0,Error couldn't be retrieved,Error couldn't be retrieved,2023-04-08 04:22:23+00:00,,100
